Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov,delta_qv,delta_busco_complete,delta_n50,delta_num_contigs,delta_error_rate,delta_error_improvement,assembly_error,delta_assembly_error,qv_improvement_rate,busco_per_contig,n50_fraction,cost_benefit_ratio,delta_qv_cumsum,delta_busco_complete_cumsum,score_improvement,gain_cumulative,qv_from_r1,n50_from_r1,error_rate_from_r1,busco_complete_from_r1,assembly_frac_from_r1,delta_qv_trend,delta_busco_complete_trend,score_improvement_trend,is_plateau,plateau_streak,completeness_score,assembly_quality,polishing_effectiveness,optimal_rounds_5class,optimal_rounds_3class,Coverage,r1_ok_group,stable_all_group
Xanthomonas_campestris,SRR27397526,10X,10X,10.0,log,1,441181,10.399163594343594,9121.864939333052,0.09121865,50.9,50.9,0.0,35.3,13.8,116,5,469631.7,24,5242075,65.06,5100000,1.027857843137255,51110957,12118,6194,,3712,6000,8.0,0.0868671,0.0872181,0.0444044,8.0,3.0,15.0,0.13701,0.091654,5253635,24,442106,913097,9.0,9.0,3.0,24,5253635,8.25,9.0,0.3059151221556538,0,0.0,0.0038752216322603,0,0.0,1,0.0038752216322603,0.0126866445803714,0.0032756367733959,913097,10.0,,,,,,,0.0278578431372549,,,2.036,0.0841615039537771,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.46256970715,0.0197928143137254,0.0,5,3,10X,0,0
Xanthomonas_campestris,SRR27397526,10X,10X,10.0,log,2,441139,10.386868996815636,9147.72559584965,0.09147725,55.2,55.2,0.0,32.8,12.1,116,5,469559.9,24,5239323,65.06,5100000,1.0273182352941177,51110957,12118,6194,,3712,6000,8.0,0.0868671,0.0872181,0.0444044,8.0,3.0,15.0,0.13701,0.091654,5253635,24,442106,913097,9.0,9.0,3.0,24,5253635,8.25,9.0,0.3059151221556538,0,0.0,0.0038752216322603,0,0.0,1,0.0038752216322603,0.0126866445803714,0.0032756367733959,913097,10.0,-0.0122945975279584,4.300000000000004,-42.0,0.0,0.0002585999999999,-0.0002585999999999,0.0273182352941177,-0.0005396078431372,-0.0061472987639792,2.208,0.0841976942063518,1.0719263506180114,-0.0122945975279584,4.300000000000004,1.2849764802045038,1.2849764802045038,-0.0122945975279584,-42,0.0002585999999999,4.300000000000004,-0.0005396078431372,,,1.2849764802045038,0,0,0.501504558,0.0214768133647058,0.4283254934015013,5,3,10X,0,0
Xanthomonas_campestris,SRR27397526,10X,10X,10.0,log,3,441153,10.385469164580892,9150.674544322905,0.09150674,54.3,54.3,0.0,31.9,13.8,116,5,469476.4,24,5236649,65.06,5100000,1.0267939215686277,51110957,12118,6194,,3712,6000,8.0,0.0868671,0.0872181,0.0444044,8.0,3.0,15.0,0.13701,0.091654,5253635,24,442106,913097,9.0,9.0,3.0,24,5253635,8.25,9.0,0.3059151221556538,0,0.0,0.0038752216322603,0,0.0,1,0.0038752216322603,0.0126866445803714,0.0032756367733959,913097,10.0,-0.0013998322347443,-0.9000000000000057,14.0,0.0,2.949000000000701e-05,-2.949000000000701e-05,0.0267939215686277,-0.0005243137254899,-0.0004666107449147,2.172,0.0842433616911575,-0.1502333053724583,-0.0136944297627028,3.3999999999999986,-0.2706182622664485,1.0143582179380553,-0.0136944297627028,-28,0.00028809,3.3999999999999986,-0.0010639215686272,0.010894765293214,-5.20000000000001,-1.5555947424709524,0,0,0.4933118401799999,0.0211380360235294,-0.0676545655666121,5,3,10X,0,0
Xanthomonas_campestris,SRR27397526,10X,10X,10.0,log,4,441158,10.384322198621856,9153.091295208247,0.09153091,55.2,55.2,0.0,30.2,14.7,116,5,469357.1,24,5234561,65.06,5100000,1.0263845098039217,51110957,12118,6194,,3712,6000,8.0,0.0868671,0.0872181,0.0444044,8.0,3.0,15.0,0.13701,0.091654,5253635,24,442106,913097,9.0,9.0,3.0,24,5253635,8.25,9.0,0.3059151221556538,0,0.0,0.0038752216322603,0,0.0,1,0.0038752216322603,0.0126866445803714,0.0032756367733959,913097,10.0,-0.0011469659590357,0.9000000000000057,5.0,0.0,2.4169999999990036e-05,-2.4169999999990036e-05,0.0263845098039217,-0.0004094117647059,-0.0002867414897589,2.208,0.0842779204831273,0.1123566292551212,-0.0148413957217385,4.300000000000004,0.2694954384399168,1.283853656377972,-0.0148413957217385,-23,0.0003122599999999,4.300000000000004,-0.0014733333333332,0.0002528662757086,1.8000000000000114,0.5401137007063652,0,0,0.5014749376800001,0.0214974300235294,0.0538990876879833,5,3,10X,0,0
Xanthomonas_campestris,SRR27397526,10X,10X,10.0,log,5,441150,10.38387763502897,9154.027654242544,0.09154028,54.3,54.3,0.0,31.9,13.8,116,5,469277.7,24,5233580,65.06,5100000,1.026192156862745,51110957,12118,6194,,3712,6000,8.0,0.0868671,0.0872181,0.0444044,8.0,3.0,15.0,0.13701,0.091654,5253635,24,442106,913097,9.0,9.0,3.0,24,5253635,8.25,9.0,0.3059151221556538,0,0.0,0.0038752216322603,0,0.0,1,0.0038752216322603,0.0126866445803714,0.0032756367733959,913097,10.0,-0.000444563592886,-0.9000000000000057,-8.0,0.0,9.370000000008538e-06,-9.370000000008538e-06,0.026192156862745,-0.0001923529411766,-8.89127185772054e-05,2.172,0.084292189229516,-0.0900444563592891,-0.0152859593146246,3.3999999999999986,-0.2701989347312737,1.0136547216466985,-0.0152859593146246,-31,0.00032163,3.3999999999999986,-0.0016656862745099,0.0007024023661497,-1.8000000000000114,-0.5396943731711905,0,0,0.4932936279599999,0.0211511063529411,-0.0450331557885456,5,3,10X,0,0
Xanthomonas_campestris,SRR27397526,20X,20X,20.0,log,1,4705705,10.4059633768466,9107.594276825215,0.09107594,78.4,78.4,0.0,14.7,6.9,116,1,4363664.6,3,5109494,65.05,5100000,1.001861568627451,102097402,12071,6172,,7438,6000,16.0,0.0915033,0.0888594,0.0439861,17.0,3.0,31.0,0.142682,0.089705,5110444,3,4706131,4706131,18.0,18.0,4.0,3,5110444,14.666666666666666,18.0,0.4539769171690496,0,0.0,0.0,0,0.0,0,0.0,0.0027179634489684,0.0,4706131,19.0,,,,,,,0.001861568627451,,,19.6,0.9209726205818776,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.71259646304,0.1956351325490196,0.0,5,3,20X,0,0
Xanthomonas_campestris,SRR27397526,20X,20X,20.0,log,2,4705726,10.398596593008069,9123.056004645148,0.09123056,75.0,75.0,0.0,17.2,7.8,116,1,4363704.5,3,5109488,65.05,5100000,1.0018603921568627,102097402,12071,6172,,7438,6000,16.0,0.0915033,0.0888594,0.0439861,17.0,3.0,31.0,0.142682,0.089705,5110444,3,4706131,4706131,18.0,18.0,4.0,3,5110444,14.666666666666666,18.0,0.4539769171690496,0,0.0,0.0,0,0.0,0,0.0,0.0027179634489684,0.0,4706131,19.0,-0.0073667838385311,-3.4000000000000057,21.0,0.0,0.00015462,-0.00015462,0.0018603921568627,-1.1764705882821858e-06,-0.0036833919192655,18.75,0.920977812066921,-0.8518416959596342,-0.0073667838385311,-3.4000000000000057,-1.0229777551824728,-1.0229777551824728,-0.0073667838385311,21,0.00015462,-3.4000000000000057,-1.1764705882821858e-06,,,-1.0229777551824728,0,0,0.6815770800000001,0.1871511764705882,-0.3409925850608242,5,3,20X,0,0
Xanthomonas_campestris,SRR27397526,20X,20X,20.0,log,3,4705460,10.398797486776836,9122.63401702076,0.09122634,75.9,75.9,0.0,17.2,6.9,116,1,4363437.5,3,5109228,65.05,5100000,1.0018094117647058,102097402,12071,6172,,7438,6000,16.0,0.0915033,0.0888594,0.0439861,17.0,3.0,31.0,0.142682,0.089705,5110444,3,4706131,4706131,18.0,18.0,4.0,3,5110444,14.666666666666666,18.0,0.4539769171690496,0,0.0,0.0,0,0.0,0,0.0,0.0027179634489684,0.0,4706131,19.0,0.0002008937687669,0.9000000000000057,-266.0,0.0,-4.219999999999224e-06,4.219999999999224e-06,0.0018094117647058,-5.098039215689632e-05,6.696458958899143e-05,18.975,0.9209726164162928,0.1500334822947954,-0.0071658900697642,-2.5,0.2700761034682928,-0.75290165171418,-0.0071658900697642,-245,0.0001504,-2.5,-5.21568627451785e-05,0.0075676776072981,4.300000000000011,1.2930538586507656,0,0,0.68975920794,0.189406664117647,0.0675190258670732,5,3,20X,0,0
Xanthomonas_campestris,SRR27397526,20X,20X,20.0,log,4,4705543,10.400610235346274,9118.8267966947,0.09118827,75.0,75.0,0.0,18.1,6.9,116,1,4363521.6,3,5109308,65.05,5100000,1.0018250980392156,102097402,12071,6172,,7438,6000,16.0,0.0915033,0.0888594,0.0439861,17.0,3.0,31.0,0.142682,0.089705,5110444,3,4706131,4706131,18.0,18.0,4.0,3,5110444,14.666666666666666,18.0,0.4539769171690496,0,0.0,0.0,0,0.0,0,0.0,0.0027179634489684,0.0,4706131,19.0,0.0018127485694385,-0.9000000000000057,83.0,0.0,-3.807000000000116e-05,3.807000000000116e-05,0.0018250980392156,1.568627450976301e-05,0.0004531871423596,18.75,0.9209744409664792,-0.1122734064288208,-0.0053531415003256,-3.4000000000000057,-0.2692657179447753,-1.0221673696589553,-0.0053531415003256,-162,0.00011233,-3.4000000000000057,-3.647058823541549e-05,0.0016118548006716,-1.8000000000000114,-0.5393418214130681,0,0,0.6816087975,0.187157794117647,-0.053853143588955,5,3,20X,0,0
Xanthomonas_campestris,SRR27397526,20X,20X,20.0,log,5,4705701,10.40027591275004,9119.529125239063,0.09119529,75.0,75.0,0.0,19.0,6.0,116,1,4363679.8,3,5109463,65.05,5100000,1.0018554901960783,102097402,12071,6172,,7438,6000,16.0,0.0915033,0.0888594,0.0439861,17.0,3.0,31.0,0.142682,0.089705,5110444,3,4706131,4706131,18.0,18.0,4.0,3,5110444,14.666666666666666,18.0,0.4539769171690496,0,0.0,0.0,0,0.0,0,0.0,0.0027179634489684,0.0,4706131,19.0,-0.0003343225962346,0.0,158.0,0.0,7.0199999999964735e-06,-7.0199999999964735e-06,0.0018554901960783,3.039215686273522e-05,-6.686451924693415e-05,18.75,0.9209774254207488,-3.3432259623467074e-05,-0.0056874640965602,-3.4000000000000057,-0.0001320938228075,-1.0222994634817628,-0.0056874640965602,-4,0.00011935,-3.4000000000000057,-6.078431372680271e-06,-0.0021470711656732,0.9000000000000057,0.2691336241219677,1,1,0.6816035324999999,0.1871520955882353,-2.201563713459901e-05,5,3,20X,0,0
Xanthomonas_campestris,SRR27397526,40X,40X,40.0,log,1,5059648,10.40736315348645,9104.658646971991,0.09104659,87.1,87.1,0.0,9.5,3.4,116,1,5059648.0,1,5059648,65.03,5100000,0.992087843137255,205785703,12088,6207,,15034,6000,33.0,0.0914856,0.0919005,0.0433215,35.0,7.0,64.0,0.147416,0.088151,5058602,1,5058602,5058602,40.0,40.0,8.0,1,5058602,40.0,40.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058602,40.0,,,,,,,0.007912156862745,,,43.55,0.9999998023578316,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.7916984201099999,0.4320542556862745,0.0,2,1,40X,0,0
Xanthomonas_campestris,SRR27397526,40X,40X,40.0,log,2,5059725,10.394825133476877,9130.9826698934,0.09130982,87.1,87.1,0.0,9.5,3.4,116,1,5059725.0,1,5059725,65.03,5100000,0.9921029411764706,205785703,12088,6207,,15034,6000,33.0,0.0914856,0.0919005,0.0433215,35.0,7.0,64.0,0.147416,0.088151,5058602,1,5058602,5058602,40.0,40.0,8.0,1,5058602,40.0,40.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058602,40.0,-0.0125380200095737,0.0,77.0,0.0,0.00026323,-0.00026323,0.0078970588235294,-1.5098039215621917e-05,-0.0062690100047868,43.55,0.9999998023608392,-0.0031345050023934,-0.0125380200095737,0.0,-0.005069363807751,-0.005069363807751,-0.0125380200095737,77,0.00026323,0.0,1.5098039215621917e-05,,,-0.005069363807751,1,2,0.79146914678,0.4320608308823529,-0.001689787935917,2,1,40X,0,0
Xanthomonas_campestris,SRR27397526,40X,40X,40.0,log,3,5059602,10.393724195705405,9133.297162520848,0.09133297,87.9,87.9,0.0,8.6,3.4,116,1,5059602.0,1,5059602,65.03,5100000,0.9920788235294118,205785703,12088,6207,,15034,6000,33.0,0.0914856,0.0919005,0.0433215,35.0,7.0,64.0,0.147416,0.088151,5058602,1,5058602,5058602,40.0,40.0,8.0,1,5058602,40.0,40.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058602,40.0,-0.0011009377714721,0.8000000000000114,-123.0,0.0,2.314999999999956e-05,-2.314999999999956e-05,0.0079211764705882,2.4117647058785607e-05,-0.0003669792571573,43.95,0.9999998023560348,0.1331498437047565,-0.0136389577810458,0.8000000000000114,0.2395574066561204,0.2344880428483693,-0.0136389577810458,-46,0.00028638,0.8000000000000114,-9.01960784316369e-06,0.0114370822381015,0.8000000000000114,0.2446267704638715,0,0,0.79871831937,0.4360186429411765,0.0598893516640301,2,1,40X,0,0
Xanthomonas_campestris,SRR27397526,40X,40X,40.0,log,4,5059441,10.39550913947568,9129.544098236103,0.09129544,86.2,86.2,0.0,11.2,2.6,116,1,5059441.0,1,5059441,65.03,5100000,0.9920472549019608,205785703,12088,6207,,15034,6000,33.0,0.0914856,0.0919005,0.0433215,35.0,7.0,64.0,0.147416,0.088151,5058602,1,5058602,5058602,40.0,40.0,8.0,1,5058602,40.0,40.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058602,40.0,0.001784943770275,-1.7000000000000028,-161.0,0.0,-3.752999999999396e-05,3.752999999999396e-05,0.0079527450980392,3.1568627451017406e-05,0.0004462359425687,43.1,0.9999998023497452,-0.2122768820287159,-0.0118540140107707,-0.8999999999999915,-0.5092753596291457,-0.2747873167807763,-0.0118540140107707,-207,0.00024885,-0.8999999999999915,-4.0588235294181096e-05,0.0028858815417471,-2.500000000000014,-0.7488327662852662,0,0,0.78330333072,0.4275723668627451,-0.1018550719258291,2,1,40X,0,0
Xanthomonas_campestris,SRR27397526,40X,40X,40.0,log,5,5058804,10.396033395020227,9128.442023060634,0.09128442,85.3,85.3,0.0,10.3,4.3,116,1,5058804.0,1,5058804,65.03,5100000,0.9919223529411764,205785703,12088,6207,,15034,6000,33.0,0.0914856,0.0919005,0.0433215,35.0,7.0,64.0,0.147416,0.088151,5058602,1,5058602,5058602,40.0,40.0,8.0,1,5058602,40.0,40.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058602,40.0,0.0005242555445477,-0.9000000000000057,-637.0,0.0,-1.1020000000000474e-05,1.1020000000000474e-05,0.0080776470588236,0.0001249019607844,0.0001048511089095,42.65,0.9999998023248572,-0.0899475744455458,-0.011329758466223,-1.7999999999999972,-0.2697756035861041,-0.5445629203668805,-0.011329758466223,-844,0.00023783,-1.7999999999999972,-0.0001654901960785,-0.0012606882257273,0.7999999999999972,0.2394997560430415,0,0,0.7751343897399999,0.4230548835294117,-0.044962600597684,2,1,40X,0,0
Xanthomonas_campestris,SRR27397526,FULL,78X,78.0,log,1,5058987,10.402683895969371,9114.474104934698,0.09114474,89.7,89.7,0.0,6.9,3.4,116,1,5058987.0,1,5058987,65.03,5100000,0.9919582352941176,398311814,12018,6172,,29236,6000,63.0,0.0951958,0.0942839,0.0432223,69.0,14.0,120.0,0.149492,0.087978,5058433,1,5058433,5058433,77.0,77.0,15.0,1,5058433,77.0,77.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058433,77.0,,,,,,,0.0080417647058823,,,44.85,0.999999802332008,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.81524316822,0.4448932685294117,0.0,5,3,78X,0,0
Xanthomonas_campestris,SRR27397526,FULL,78X,78.0,log,2,5059623,10.396930294659937,9126.556423627024,0.09126557,87.1,87.1,0.0,8.6,4.3,116,1,5059623.0,1,5059623,65.04,5100000,0.9920829411764706,398311814,12018,6172,,29236,6000,63.0,0.0951958,0.0942839,0.0432223,69.0,14.0,120.0,0.149492,0.087978,5058433,1,5058433,5058433,77.0,77.0,15.0,1,5058433,77.0,77.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058433,77.0,-0.0057536013094345,-2.6000000000000085,636.0,0.0,0.00012083,-0.00012083,0.0079170588235294,-0.0001247058823529,-0.0028768006547172,43.55,0.9999998023568548,-0.6514384003273608,-0.0057536013094345,-2.6000000000000085,-0.7823380771120116,-0.7823380771120116,-0.0057536013094345,636,0.00012083,-2.6000000000000085,0.0001247058823529,,,-0.7823380771120116,0,0,0.79150768853,0.4320521208823529,-0.2607793590373372,5,3,78X,0,0
Xanthomonas_campestris,SRR27397526,FULL,78X,78.0,log,3,5060296,10.391116823763994,9138.783179419075,0.09138782,86.2,86.2,0.0,8.6,5.2,116,1,5060296.0,1,5060296,65.04,5100000,0.9922149019607844,398311814,12018,6172,,29236,6000,63.0,0.0951958,0.0942839,0.0432223,69.0,14.0,120.0,0.149492,0.087978,5058433,1,5058433,5058433,77.0,77.0,15.0,1,5058433,77.0,77.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058433,77.0,-0.0058134708959425,-0.8999999999999915,673.0,0.0,0.0001222499999999,-0.0001222499999999,0.0077850980392155,-0.0001319607843138,-0.0019378236319808,43.1,0.9999998023831408,-0.150968911815989,-0.0115670722053771,-3.5,-0.2723630344368058,-1.0547011115488174,-0.0115670722053771,1309,0.0002430799999999,-3.5,0.0002566666666667,-5.9869586507943495e-05,1.700000000000017,0.5099750426752059,0,0,0.78322369916,0.427644622745098,-0.0680907586092014,5,3,78X,0,0
Xanthomonas_campestris,SRR27397526,FULL,78X,78.0,log,4,5059513,10.3852807509522,9151.070776123965,0.09151071,83.6,83.6,0.0,11.2,5.2,116,1,5059513.0,1,5059513,65.04,5100000,0.9920613725490196,398311814,12018,6172,,29236,6000,63.0,0.0951958,0.0942839,0.0432223,69.0,14.0,120.0,0.149492,0.087978,5058433,1,5058433,5058433,77.0,77.0,15.0,1,5058433,77.0,77.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058433,77.0,-0.0058360728117943,-2.6000000000000085,-783.0,0.0,0.00012289,-0.00012289,0.0079386274509803,0.0001535294117648,-0.0014590182029485,41.8,0.999999802352558,-0.3257295091014753,-0.0174031450171714,-6.1000000000000085,-0.7823436541835438,-1.8370447657323608,-0.0174031450171714,526,0.0003659699999999,-6.1000000000000085,0.0001031372549019,-2.2601915851794278e-05,-1.700000000000017,-0.509980619746738,0,0,0.7594970464399999,0.4146816537254901,-0.1564687308367087,5,3,78X,0,0
Xanthomonas_campestris,SRR27397526,FULL,78X,78.0,log,5,5059765,10.390938619393427,9139.15693320275,0.09139157,87.1,87.1,0.0,8.6,4.3,116,1,5059765.0,1,5059765,65.04,5100000,0.9921107843137256,398311814,12018,6172,,29236,6000,63.0,0.0951958,0.0942839,0.0432223,69.0,14.0,120.0,0.149492,0.087978,5058433,1,5058433,5058433,77.0,77.0,15.0,1,5058433,77.0,77.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5058433,77.0,0.0056578684412276,3.5,252.0,0.0,-0.0001191399999999,0.0001191399999999,0.0078892156862744,-4.941176470596442e-05,0.0011315736882455,43.55,0.9999998023624016,0.3505657868441227,-0.0117452765759438,-2.6000000000000085,1.0522820342000203,-0.7847627315323407,-0.0117452765759438,778,0.00024683,-2.6000000000000085,0.0001525490196079,0.0114939412530219,6.1000000000000085,1.8346256883835643,0,0,0.7913979425300001,0.4320642465686274,0.1753803390333367,5,3,78X,0,0
Staphylococcus,SRR28110421,10X,10X,9.0,log,1,2102846,11.447850175348515,7164.9806176493485,0.0716498,39.7,39.7,0.0,44.0,16.4,116,1,1754581.0,4,2610156,33.04,2900000,0.9000537931034482,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134,0.0016974593632134,1,0.0016974593632134,0,0.0,0.0,0.0016974593632134,2103731,11.0,,,,,,,0.0999462068965517,,,7.94,0.8056396607560388,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.3685550294,0.0714642711724138,0.0,2,1,10X,0,0
Staphylococcus,SRR28110421,10X,10X,9.0,log,2,2102500,11.420406419415784,7210.399353053661,0.072104,39.7,39.7,0.0,44.0,16.4,116,1,1754236.9,4,2609839,33.05,2900000,0.8999444827586207,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134,0.0016974593632134,1,0.0016974593632134,0,0.0,0.0,0.0016974593632134,2103731,11.0,-0.0274437559327314,0.0,-346.0,0.0,0.0004542,-0.0004542,0.1000555172413792,0.0001093103448275,-0.0137218779663657,7.94,0.8056049412990834,-0.0068609389831828,-0.0274437559327314,0.0,-0.0110574113386098,-0.0110574113386098,-0.0274437559327314,-346,0.0004542,0.0,-0.0001093103448275,,,-0.0110574113386098,1,2,0.368374712,0.0714555919310345,-0.0036858037795366,2,1,10X,0,0
Staphylococcus,SRR28110421,10X,10X,9.0,log,3,2102791,11.42559365643117,7201.793490559144,0.07201793,36.2,36.2,0.0,45.7,18.1,116,1,1754551.8,4,2610053,33.05,2900000,0.900018275862069,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134,0.0016974593632134,1,0.0016974593632134,0,0.0,0.0,0.0016974593632134,2103731,11.0,0.0051872370153862,-3.5,291.0,0.0,-8.607000000000753e-05,8.607000000000753e-05,0.099981724137931,-7.379310344823864e-05,0.0017290790051287,7.24,0.805650381179853,-0.582468793830769,-0.0222565189173451,-3.5,-1.0479152705041903,-1.0589726818428,-0.0222565189173451,-55,0.0003681299999999,-3.5,-3.5517241379290354e-05,0.0326309929481176,-3.5,-1.0368578591655806,0,0,0.33592950934,0.0651613231724138,-0.2619788176260476,2,1,10X,0,0
Staphylococcus,SRR28110421,10X,10X,9.0,log,4,2102525,11.420732887373989,7209.858597409682,0.07209858,37.9,37.9,0.0,44.0,18.1,116,1,1754266.7,4,2609854,33.05,2900000,0.8999496551724138,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134,0.0016974593632134,1,0.0016974593632134,0,0.0,0.0,0.0016974593632134,2103731,11.0,-0.0048607690571813,1.6999999999999955,-266.0,0.0,8.065000000000155e-05,-8.065000000000155e-05,0.1000503448275862,6.862068965518553e-05,-0.0012151922642953,7.58,0.8056098902046283,0.2118924038678518,-0.0271172879745265,-1.8000000000000045,0.5080464244460916,-0.5509262573967084,-0.0271172879745265,-321,0.0004487799999999,-1.8000000000000045,-0.0001041379310344,-0.0100480060725676,5.199999999999996,1.555961694950282,0,0,0.35167463818,0.0682161838620689,0.1016092848892183,2,1,10X,0,0
Staphylococcus,SRR28110421,10X,10X,9.0,log,5,2102660,11.424239447366038,7204.039158784653,0.07204039,37.1,37.1,0.0,44.8,18.1,116,1,1754425.3,4,2609928,33.05,2900000,0.8999751724137931,28765648,8467,2622,,3107,3000,9.0,0.0739425,0.0733235,0.0339134,9.0,3.0,17.0,0.116807,0.072734,2611550,4,2103731,2103731,10.0,10.0,3.0,4,2611550,26.25,10.5,1.2384858968532746,1,0.0016974593632134,0.0016974593632134,1,0.0016974593632134,0,0.0,0.0,0.0016974593632134,2103731,11.0,0.0035065599920489,-0.7999999999999972,135.0,0.0,-5.818999999999963e-05,5.818999999999963e-05,0.1000248275862069,-2.5517241379335864e-05,0.0007013119984097,7.42,0.8056387740815938,-0.0796493440007948,-0.0236107279824775,-2.6000000000000014,-0.2385882897273174,-0.7895145471240259,-0.0236107279824775,-186,0.0003905899999999,-2.6000000000000014,-7.862068965514002e-05,0.0083673290492303,-2.499999999999993,-0.7466347141734091,0,0,0.34427301531,0.0667781577931034,-0.0397647149545529,2,1,10X,0,0
Staphylococcus,SRR28110421,20X,20X,20.0,log,1,2605222,11.43899388170081,7179.606534855058,0.07179606,53.4,53.4,0.0,30.2,16.4,116,1,2600800.1,2,2609659,33.07,2900000,0.8998824137931034,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862,1,0.0016968585889862,0,0.0,0.0,0.0016968585889862,2605100,22.0,,,,,,,0.1001175862068965,,,17.8,0.9982993953235288,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.49566090396,0.1601790696551724,0.0,5,3,20X,0,0
Staphylococcus,SRR28110421,20X,20X,20.0,log,2,2605224,11.42187270592702,7207.966152596501,0.07207966,52.6,52.6,0.0,31.9,15.5,116,1,2600801.1,2,2609662,33.07,2900000,0.8998834482758621,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862,1,0.0016968585889862,0,0.0,0.0,0.0016968585889862,2605100,22.0,-0.0171211757737896,-0.7999999999999972,2.0,0.0,0.0002836,-0.0002836,0.1001165517241379,-1.0344827586772354e-06,-0.0085605878868948,17.533333333333335,0.9982990140872596,-0.2042802939434467,-0.0171211757737896,-0.7999999999999972,-0.2469052937577908,-0.2469052937577908,-0.0171211757737896,2,0.0002836,-0.7999999999999972,1.0344827586772354e-06,,,-0.2469052937577908,0,0,0.48808609884,0.1577795645977011,-0.0823017645859302,5,3,20X,0,0
