Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov
Paenibacillus,SRR19843368,40X,40X,40.0,log,1,6913597,13.559215022532308,4406.344741802329,0.04406345,70.7,69.0,1.7,21.6,7.8,116,1,6913597.0,1,6913597,44.05,6600000,1.047514696969697,266353419,11378,4076,,22922,4000,33.0,0.0607673,0.0620665,0.0197065,34.0,7.0,66.0,0.077943,0.042388,6915215,1,6915215,6915215,38.0,38.0,8.0,1,6915215,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6915215,38.0
Paenibacillus,SRR19843368,40X,40X,40.0,log,2,6914408,13.54286890058266,4422.961247445911,0.04422961,72.4,70.7,1.7,20.7,6.9,116,1,6914408.0,1,6914408,44.05,6600000,1.0476375757575758,266353419,11378,4076,,22922,4000,33.0,0.0607673,0.0620665,0.0197065,34.0,7.0,66.0,0.077943,0.042388,6915215,1,6915215,6915215,38.0,38.0,8.0,1,6915215,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6915215,38.0
Paenibacillus,SRR19843368,40X,40X,40.0,log,3,6913929,13.529721422984684,4436.371237682148,0.04436371,70.7,69.0,1.7,21.6,7.8,116,1,6913929.0,1,6913929,44.05,6600000,1.047565,266353419,11378,4076,,22922,4000,33.0,0.0607673,0.0620665,0.0197065,34.0,7.0,66.0,0.077943,0.042388,6915215,1,6915215,6915215,38.0,38.0,8.0,1,6915215,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6915215,38.0
Paenibacillus,SRR19843368,40X,40X,40.0,log,4,6913743,13.53465024918108,4431.338611213326,0.04431339,70.7,68.1,2.6,22.4,6.9,116,1,6913743.0,1,6913743,44.04,6600000,1.047536818181818,266353419,11378,4076,,22922,4000,33.0,0.0607673,0.0620665,0.0197065,34.0,7.0,66.0,0.077943,0.042388,6915215,1,6915215,6915215,38.0,38.0,8.0,1,6915215,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6915215,38.0
Paenibacillus,SRR19843368,40X,40X,40.0,log,5,6913897,13.537951340182335,4427.972396192158,0.04427972,66.4,63.8,2.6,25.0,8.6,116,1,6913897.0,1,6913897,44.04,6600000,1.0475601515151516,266353419,11378,4076,,22922,4000,33.0,0.0607673,0.0620665,0.0197065,34.0,7.0,66.0,0.077943,0.042388,6915215,1,6915215,6915215,38.0,38.0,8.0,1,6915215,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6915215,38.0
Paenibacillus,SRR19843368,FULL,79X,79.0,log,1,6913858,13.576467881646654,4388.875275035732,0.04388875,69.0,66.4,2.6,23.3,7.8,116,1,6913858.0,1,6913858,44.05,6600000,1.0475542424242423,525198415,11294,4041,,45218,4000,66.0,0.0631569,0.0640857,0.0196708,67.0,13.0,127.0,0.077655,0.042589,6914739,1,6914739,6914739,76.0,76.0,15.0,1,6914739,76.0,76.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6914739,76.0
Paenibacillus,SRR19843368,FULL,79X,79.0,log,2,6913802,13.561573245662188,4403.952836913615,0.04403953,69.0,67.2,1.7,22.4,8.6,116,1,6913802.0,1,6913802,44.05,6600000,1.0475457575757576,525198415,11294,4041,,45218,4000,66.0,0.0631569,0.0640857,0.0196708,67.0,13.0,127.0,0.077655,0.042589,6914739,1,6914739,6914739,76.0,76.0,15.0,1,6914739,76.0,76.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6914739,76.0
Paenibacillus,SRR19843368,FULL,79X,79.0,log,3,6913912,13.558198975818588,4407.376510173931,0.04407376,70.7,69.8,0.9,20.7,8.6,116,1,6913912.0,1,6913912,44.04,6600000,1.0475624242424242,525198415,11294,4041,,45218,4000,66.0,0.0631569,0.0640857,0.0196708,67.0,13.0,127.0,0.077655,0.042589,6914739,1,6914739,6914739,76.0,76.0,15.0,1,6914739,76.0,76.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6914739,76.0
Paenibacillus,SRR19843368,FULL,79X,79.0,log,4,6913987,13.557159523206716,4408.431326892587,0.04408431,68.1,66.4,1.7,24.1,7.8,116,1,6913987.0,1,6913987,44.05,6600000,1.0475737878787879,525198415,11294,4041,,45218,4000,66.0,0.0631569,0.0640857,0.0196708,67.0,13.0,127.0,0.077655,0.042589,6914739,1,6914739,6914739,76.0,76.0,15.0,1,6914739,76.0,76.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6914739,76.0
Paenibacillus,SRR19843368,FULL,79X,79.0,log,5,6914249,13.55628775716994,4409.315838630496,0.04409316,73.3,70.7,2.6,19.8,6.9,116,1,6914249.0,1,6914249,44.05,6600000,1.0476134848484848,525198415,11294,4041,,45218,4000,66.0,0.0631569,0.0640857,0.0196708,67.0,13.0,127.0,0.077655,0.042589,6914739,1,6914739,6914739,76.0,76.0,15.0,1,6914739,76.0,76.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6914739,76.0
Paenibacillus,SRR19820504,10X,10X,9.0,log,1,1269398,13.400312506262322,4570.552745785706,0.04570553,86.2,84.5,1.7,11.2,2.6,116,3,929116.4,14,7034987,45.93,6600000,1.0659071212121212,64888677,11196,3287,,6153,3000,8.0,0.0522353,0.0536705,0.0191147,8.0,3.0,15.0,0.075876,0.043268,7039383,14,1269989,1346895,8.0,8.0,3.0,14,7039383,8.142857142857142,8.0,0.16586567949189274,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1346895,9.0
Paenibacillus,SRR19820504,10X,10X,9.0,log,2,1269461,13.389519291254906,4581.926353383591,0.04581926,87.1,85.3,1.7,11.2,1.7,116,3,929149.2,14,7034981,45.93,6600000,1.0659062121212122,64888677,11196,3287,,6153,3000,8.0,0.0522353,0.0536705,0.0191147,8.0,3.0,15.0,0.075876,0.043268,7039383,14,1269989,1346895,8.0,8.0,3.0,14,7039383,8.142857142857142,8.0,0.16586567949189274,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1346895,9.0
Paenibacillus,SRR19820504,10X,10X,9.0,log,3,1269392,13.386223945106067,4585.403770037885,0.04585404,86.2,84.5,1.7,11.2,2.6,116,3,929118.1,14,7034745,45.93,6600000,1.0658704545454545,64888677,11196,3287,,6153,3000,8.0,0.0522353,0.0536705,0.0191147,8.0,3.0,15.0,0.075876,0.043268,7039383,14,1269989,1346895,8.0,8.0,3.0,14,7039383,8.142857142857142,8.0,0.16586567949189274,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1346895,9.0
Paenibacillus,SRR19820504,10X,10X,9.0,log,4,1269397,13.388516589506835,4582.983880248277,0.04582984,87.1,85.3,1.7,11.2,1.7,116,3,929116.0,14,7034748,45.93,6600000,1.065870909090909,64888677,11196,3287,,6153,3000,8.0,0.0522353,0.0536705,0.0191147,8.0,3.0,15.0,0.075876,0.043268,7039383,14,1269989,1346895,8.0,8.0,3.0,14,7039383,8.142857142857142,8.0,0.16586567949189274,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1346895,9.0
Paenibacillus,SRR19820504,10X,10X,9.0,log,5,1269393,13.38867579322712,4582.815819188826,0.04582816,86.2,84.5,1.7,11.2,2.6,116,3,929117.3,14,7034752,45.93,6600000,1.0658715151515152,64888677,11196,3287,,6153,3000,8.0,0.0522353,0.0536705,0.0191147,8.0,3.0,15.0,0.075876,0.043268,7039383,14,1269989,1346895,8.0,8.0,3.0,14,7039383,8.142857142857142,8.0,0.16586567949189274,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1346895,9.0
Paenibacillus,SRR19820504,20X,20X,20.0,log,1,7035202,13.374069482424469,4598.254613825688,0.04598255,94.8,92.2,2.6,4.3,0.9,116,1,7035202.0,1,7035202,45.95,6600000,1.065939696969697,132764245,11306,3286,,12475,3000,17.0,0.057346,0.0580867,0.0191138,16.0,3.0,36.0,0.075399,0.043591,7035524,1,7035524,7035524,18.0,18.0,4.0,1,7035524,18.0,18.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035524,18.0
Paenibacillus,SRR19820504,20X,20X,20.0,log,2,7036190,13.368453478600683,4604.205548256071,0.04604205,94.8,92.2,2.6,4.3,0.9,116,1,7036190.0,1,7036190,45.95,6600000,1.0660893939393938,132764245,11306,3286,,12475,3000,17.0,0.057346,0.0580867,0.0191138,16.0,3.0,36.0,0.075399,0.043591,7035524,1,7035524,7035524,18.0,18.0,4.0,1,7035524,18.0,18.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035524,18.0
Paenibacillus,SRR19820504,20X,20X,20.0,log,3,7034891,13.348178425023578,4625.750390512366,0.0462575,94.8,92.2,2.6,4.3,0.9,116,1,7034891.0,1,7034891,45.95,6600000,1.0658925757575757,132764245,11306,3286,,12475,3000,17.0,0.057346,0.0580867,0.0191138,16.0,3.0,36.0,0.075399,0.043591,7035524,1,7035524,7035524,18.0,18.0,4.0,1,7035524,18.0,18.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035524,18.0
Paenibacillus,SRR19820504,20X,20X,20.0,log,4,7034658,13.365245706026506,4607.607677389368,0.04607607,94.8,92.2,2.6,4.3,0.9,116,1,7034658.0,1,7034658,45.94,6600000,1.0658572727272728,132764245,11306,3286,,12475,3000,17.0,0.057346,0.0580867,0.0191138,16.0,3.0,36.0,0.075399,0.043591,7035524,1,7035524,7035524,18.0,18.0,4.0,1,7035524,18.0,18.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035524,18.0
Paenibacillus,SRR19820504,20X,20X,20.0,log,5,7035107,13.364601043018808,4608.291117937066,0.04608291,94.8,92.2,2.6,4.3,0.9,116,1,7035107.0,1,7035107,45.96,6600000,1.065925303030303,132764245,11306,3286,,12475,3000,17.0,0.057346,0.0580867,0.0191138,16.0,3.0,36.0,0.075399,0.043591,7035524,1,7035524,7035524,18.0,18.0,4.0,1,7035524,18.0,18.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035524,18.0
Paenibacillus,SRR19820504,40X,40X,39.0,log,1,7036475,13.35409353188494,4619.45398236835,0.04619454,97.4,94.0,3.4,2.6,0.0,116,1,7036475.0,1,7036475,45.95,6600000,1.0661325757575757,263512658,11293,3268,,24846,3000,34.0,0.0585811,0.0611147,0.0191351,33.0,7.0,68.0,0.068646,0.043506,7036306,1,7036306,7036306,37.0,37.0,7.0,1,7036306,37.0,37.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7036306,37.0
Paenibacillus,SRR19820504,40X,40X,39.0,log,2,7036642,13.352313267011304,4621.348227130607,0.04621348,96.6,93.1,3.4,3.4,0.0,116,1,7036642.0,1,7036642,45.95,6600000,1.0661578787878787,263512658,11293,3268,,24846,3000,34.0,0.0585811,0.0611147,0.0191351,33.0,7.0,68.0,0.068646,0.043506,7036306,1,7036306,7036306,37.0,37.0,7.0,1,7036306,37.0,37.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7036306,37.0
Paenibacillus,SRR19820504,40X,40X,39.0,log,3,7036738,13.35003964995726,4623.768583502702,0.04623768,97.4,94.0,3.4,2.6,0.0,116,1,7036738.0,1,7036738,45.95,6600000,1.0661724242424242,263512658,11293,3268,,24846,3000,34.0,0.0585811,0.0611147,0.0191351,33.0,7.0,68.0,0.068646,0.043506,7036306,1,7036306,7036306,37.0,37.0,7.0,1,7036306,37.0,37.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7036306,37.0
Paenibacillus,SRR19820504,40X,40X,39.0,log,4,7036577,13.350917012360178,4622.834090837474,0.04622834,97.4,94.0,3.4,2.6,0.0,116,1,7036577.0,1,7036577,45.95,6600000,1.0661480303030304,263512658,11293,3268,,24846,3000,34.0,0.0585811,0.0611147,0.0191351,33.0,7.0,68.0,0.068646,0.043506,7036306,1,7036306,7036306,37.0,37.0,7.0,1,7036306,37.0,37.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7036306,37.0
Paenibacillus,SRR19820504,40X,40X,39.0,log,5,7036760,13.350812734099808,4622.945082294301,0.04622945,97.4,94.0,3.4,2.6,0.0,116,1,7036760.0,1,7036760,45.95,6600000,1.0661757575757576,263512658,11293,3268,,24846,3000,34.0,0.0585811,0.0611147,0.0191351,33.0,7.0,68.0,0.068646,0.043506,7036306,1,7036306,7036306,37.0,37.0,7.0,1,7036306,37.0,37.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7036306,37.0
Paenibacillus,SRR19820504,FULL,149X,149.0,log,1,7036516,13.363759543641692,4609.183444148273,0.04609184,96.6,94.0,2.6,2.6,0.9,116,1,7036516.0,1,7036516,45.95,6600000,1.0661387878787878,986125020,11363,3300,,92850,3000,126.0,0.0625854,0.0649252,0.0190514,125.0,25.0,266.0,0.07928,0.043699,7035990,1,7035990,7035990,142.0,142.0,28.0,1,7035990,142.0,142.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035990,142.0
Paenibacillus,SRR19820504,FULL,149X,149.0,log,2,7036541,13.357828443111575,4615.482726653931,0.04615483,95.7,93.1,2.6,1.7,2.6,116,1,7036541.0,1,7036541,45.95,6600000,1.0661425757575758,986125020,11363,3300,,92850,3000,126.0,0.0625854,0.0649252,0.0190514,125.0,25.0,266.0,0.07928,0.043699,7035990,1,7035990,7035990,142.0,142.0,28.0,1,7035990,142.0,142.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035990,142.0
Paenibacillus,SRR19820504,FULL,149X,149.0,log,3,7036560,13.357729644346836,4615.587964275993,0.04615588,95.7,93.1,2.6,3.4,0.9,116,1,7036560.0,1,7036560,45.95,6600000,1.0661454545454545,986125020,11363,3300,,92850,3000,126.0,0.0625854,0.0649252,0.0190514,125.0,25.0,266.0,0.07928,0.043699,7035990,1,7035990,7035990,142.0,142.0,28.0,1,7035990,142.0,142.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035990,142.0
Paenibacillus,SRR19820504,FULL,149X,149.0,log,4,7036524,13.357501004396408,4615.830757267889,0.04615831,98.3,96.6,1.7,1.7,0.0,116,1,7036524.0,1,7036524,45.95,6600000,1.06614,986125020,11363,3300,,92850,3000,126.0,0.0625854,0.0649252,0.0190514,125.0,25.0,266.0,0.07928,0.043699,7035990,1,7035990,7035990,142.0,142.0,28.0,1,7035990,142.0,142.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035990,142.0
Paenibacillus,SRR19820504,FULL,149X,149.0,log,5,7036549,13.35773999458822,4615.576944511905,0.04615577,99.1,97.4,1.7,0.9,0.0,116,1,7036549.0,1,7036549,45.95,6600000,1.0661437878787878,986125020,11363,3300,,92850,3000,126.0,0.0625854,0.0649252,0.0190514,125.0,25.0,266.0,0.07928,0.043699,7035990,1,7035990,7035990,142.0,142.0,28.0,1,7035990,142.0,142.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,7035990,142.0
Paenibacillus,SRR19357507,10X,10X,9.0,log,1,1784260,13.529313223832418,4436.787827587664,0.04436788,86.2,85.3,0.9,11.2,2.6,116,2,1647212.3,6,6797282,46.31,6600000,1.029891212121212,64624818,9815,2952,,6491,3000,8.0,0.0521442,0.05297,0.0187265,8.0,3.0,15.0,0.077402,0.04178,6799888,6,1784551,1998947,9.0,9.0,3.0,6,6799888,9.0,9.0,0.1217161238900369,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1998947,9.0
Paenibacillus,SRR19357507,10X,10X,9.0,log,2,1784192,13.52690103144752,4439.252526334881,0.04439253,86.2,85.3,0.9,11.2,2.6,116,2,1647116.9,6,6796915,46.31,6600000,1.029835606060606,64624818,9815,2952,,6491,3000,8.0,0.0521442,0.05297,0.0187265,8.0,3.0,15.0,0.077402,0.04178,6799888,6,1784551,1998947,9.0,9.0,3.0,6,6799888,9.0,9.0,0.1217161238900369,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1998947,9.0
Paenibacillus,SRR19357507,10X,10X,9.0,log,3,1784264,13.539425729390125,4426.469359559676,0.04426469,86.2,85.3,0.9,11.2,2.6,116,2,1647144.8,6,6797015,46.31,6600000,1.0298507575757576,64624818,9815,2952,,6491,3000,8.0,0.0521442,0.05297,0.0187265,8.0,3.0,15.0,0.077402,0.04178,6799888,6,1784551,1998947,9.0,9.0,3.0,6,6799888,9.0,9.0,0.1217161238900369,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1998947,9.0
Paenibacillus,SRR19357507,10X,10X,9.0,log,4,1784217,13.538643838576784,4427.266274997232,0.04427266,86.2,85.3,0.9,11.2,2.6,116,2,1647130.9,6,6796955,46.31,6600000,1.0298416666666668,64624818,9815,2952,,6491,3000,8.0,0.0521442,0.05297,0.0187265,8.0,3.0,15.0,0.077402,0.04178,6799888,6,1784551,1998947,9.0,9.0,3.0,6,6799888,9.0,9.0,0.1217161238900369,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1998947,9.0
Paenibacillus,SRR19357507,10X,10X,9.0,log,5,1784260,13.539142191861233,4426.758371381425,0.04426758,86.2,85.3,0.9,11.2,2.6,116,2,1647141.2,6,6797005,46.31,6600000,1.0298492424242425,64624818,9815,2952,,6491,3000,8.0,0.0521442,0.05297,0.0187265,8.0,3.0,15.0,0.077402,0.04178,6799888,6,1784551,1998947,9.0,9.0,3.0,6,6799888,9.0,9.0,0.1217161238900369,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1998947,9.0
Paenibacillus,SRR19357507,20X,20X,20.0,log,1,6781639,13.49172897468697,4475.351270248753,0.04475351,94.8,93.1,1.7,4.3,0.9,116,1,6781639.0,1,6781639,46.3,6600000,1.0275210606060605,132364324,9926,2983,,13302,3000,17.0,0.0558742,0.0569122,0.0186254,17.0,3.0,33.0,0.079744,0.04156,6781812,1,6781812,6781812,19.0,19.0,4.0,1,6781812,19.0,19.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6781812,19.0
Paenibacillus,SRR19357507,20X,20X,20.0,log,2,6781953,13.52880229478968,4437.310292368618,0.0443731,94.8,93.1,1.7,4.3,0.9,116,1,6781953.0,1,6781953,46.3,6600000,1.0275686363636363,132364324,9926,2983,,13302,3000,17.0,0.0558742,0.0569122,0.0186254,17.0,3.0,33.0,0.079744,0.04156,6781812,1,6781812,6781812,19.0,19.0,4.0,1,6781812,19.0,19.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6781812,19.0
Paenibacillus,SRR19357507,20X,20X,20.0,log,3,6781617,13.529631361359872,4436.4629734388245,0.04436463,94.8,93.1,1.7,4.3,0.9,116,1,6781617.0,1,6781617,46.3,6600000,1.0275177272727272,132364324,9926,2983,,13302,3000,17.0,0.0558742,0.0569122,0.0186254,17.0,3.0,33.0,0.079744,0.04156,6781812,1,6781812,6781812,19.0,19.0,4.0,1,6781812,19.0,19.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6781812,19.0
Paenibacillus,SRR19357507,20X,20X,20.0,log,4,6781742,13.536464705320888,4429.487430032343,0.04429488,94.0,92.2,1.7,5.2,0.9,116,1,6781742.0,1,6781742,46.3,6600000,1.0275366666666668,132364324,9926,2983,,13302,3000,17.0,0.0558742,0.0569122,0.0186254,17.0,3.0,33.0,0.079744,0.04156,6781812,1,6781812,6781812,19.0,19.0,4.0,1,6781812,19.0,19.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6781812,19.0
Paenibacillus,SRR19357507,20X,20X,20.0,log,5,6781625,13.535360845367004,4430.6143708956815,0.04430614,94.8,93.1,1.7,4.3,0.9,116,1,6781625.0,1,6781625,46.3,6600000,1.0275189393939395,132364324,9926,2983,,13302,3000,17.0,0.0558742,0.0569122,0.0186254,17.0,3.0,33.0,0.079744,0.04156,6781812,1,6781812,6781812,19.0,19.0,4.0,1,6781812,19.0,19.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6781812,19.0
Paenibacillus,SRR19357507,40X,40X,40.0,log,1,6788745,13.542634230693205,4423.199369564059,0.044232,96.6,94.8,1.7,2.6,0.9,116,1,6788745.0,1,6788745,46.31,6600000,1.0285977272727274,264009740,9919,2991,,26539,3000,34.0,0.0582968,0.0602471,0.018567,34.0,7.0,66.0,0.078236,0.041579,6788234,1,6788234,6788234,38.0,38.0,8.0,1,6788234,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6788234,38.0
Paenibacillus,SRR19357507,40X,40X,40.0,log,2,6788326,13.535058950299424,4430.922273246489,0.04430922,96.6,94.8,1.7,2.6,0.9,116,1,6788326.0,1,6788326,46.3,6600000,1.0285342424242425,264009740,9919,2991,,26539,3000,34.0,0.0582968,0.0602471,0.018567,34.0,7.0,66.0,0.078236,0.041579,6788234,1,6788234,6788234,38.0,38.0,8.0,1,6788234,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6788234,38.0
Paenibacillus,SRR19357507,40X,40X,40.0,log,3,6788761,13.540663111516436,4425.207776886217,0.04425208,95.7,94.0,1.7,3.4,0.9,116,1,6788761.0,1,6788761,46.31,6600000,1.0286001515151515,264009740,9919,2991,,26539,3000,34.0,0.0582968,0.0602471,0.018567,34.0,7.0,66.0,0.078236,0.041579,6788234,1,6788234,6788234,38.0,38.0,8.0,1,6788234,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6788234,38.0
Paenibacillus,SRR19357507,40X,40X,40.0,log,4,6788822,13.5349746586712,4431.008022864554,0.04431008,94.8,93.1,1.7,3.4,1.7,116,1,6788822.0,1,6788822,46.31,6600000,1.0286093939393939,264009740,9919,2991,,26539,3000,34.0,0.0582968,0.0602471,0.018567,34.0,7.0,66.0,0.078236,0.041579,6788234,1,6788234,6788234,38.0,38.0,8.0,1,6788234,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6788234,38.0
Paenibacillus,SRR19357507,40X,40X,40.0,log,5,6788604,13.534542444745249,4431.448813091595,0.04431449,95.7,94.0,1.7,3.4,0.9,116,1,6788604.0,1,6788604,46.3,6600000,1.0285763636363636,264009740,9919,2991,,26539,3000,34.0,0.0582968,0.0602471,0.018567,34.0,7.0,66.0,0.078236,0.041579,6788234,1,6788234,6788234,38.0,38.0,8.0,1,6788234,38.0,38.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6788234,38.0
Paenibacillus,SRR19357507,FULL,150X,150.0,log,1,6788554,13.569731407906398,4395.687447811063,0.04395688,94.8,93.1,1.7,3.4,1.7,116,1,6788554.0,1,6788554,46.3,6600000,1.028568787878788,996577541,9998,2991,,99944,3000,128.0,0.0621761,0.0650049,0.0185369,128.0,26.0,246.0,0.081851,0.041429,6787928,1,6787928,6787928,149.0,149.0,30.0,1,6787928,149.0,149.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6787928,149.0
Paenibacillus,SRR19357507,FULL,150X,150.0,log,2,6788429,13.560868207824273,4404.66808323702,0.04404668,95.7,93.1,2.6,3.4,0.9,116,1,6788429.0,1,6788429,46.3,6600000,1.0285498484848485,996577541,9998,2991,,99944,3000,128.0,0.0621761,0.0650049,0.0185369,128.0,26.0,246.0,0.081851,0.041429,6787928,1,6787928,6787928,149.0,149.0,30.0,1,6787928,149.0,149.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6787928,149.0
Paenibacillus,SRR19357507,FULL,150X,150.0,log,3,6788311,13.561378979058018,4404.149533500877,0.0440415,95.7,93.1,2.6,4.3,0.0,116,1,6788311.0,1,6788311,46.3,6600000,1.0285319696969697,996577541,9998,2991,,99944,3000,128.0,0.0621761,0.0650049,0.0185369,128.0,26.0,246.0,0.081851,0.041429,6787928,1,6787928,6787928,149.0,149.0,30.0,1,6787928,149.0,149.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6787928,149.0
Paenibacillus,SRR19357507,FULL,150X,150.0,log,4,6788338,13.563037920838948,4402.468153397756,0.04402468,94.0,91.4,2.6,6.0,0.0,116,1,6788338.0,1,6788338,46.3,6600000,1.0285360606060605,996577541,9998,2991,,99944,3000,128.0,0.0621761,0.0650049,0.0185369,128.0,26.0,246.0,0.081851,0.041429,6787928,1,6787928,6787928,149.0,149.0,30.0,1,6787928,149.0,149.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6787928,149.0
Paenibacillus,SRR19357507,FULL,150X,150.0,log,5,6788522,13.563073434249318,4402.431870649991,0.04402432,95.7,93.1,2.6,4.3,0.0,116,1,6788522.0,1,6788522,46.31,6600000,1.0285639393939394,996577541,9998,2991,,99944,3000,128.0,0.0621761,0.0650049,0.0185369,128.0,26.0,246.0,0.081851,0.041429,6787928,1,6787928,6787928,149.0,149.0,30.0,1,6787928,149.0,149.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,6787928,149.0
Paenibacillus,SRR21416051,40X,40X,39.0,log,1,5645642,10.238281320103908,9466.116816303049,0.09466117,75.0,75.0,0.0,16.4,8.6,116,1,5645642.0,1,5645642,63.69,6600000,0.855400303030303,263591844,5733,1973,,44179,2000,37.0,0.0972827,0.0971042,0.048399,39.0,8.0,77.0,0.151252,0.092148,5644660,1,5644660,5644660,46.0,46.0,9.0,1,5644660,46.0,46.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5644660,46.0
Paenibacillus,SRR21416051,40X,40X,39.0,log,2,5645802,10.227883867177002,9488.807305489714,0.09488807,73.3,73.3,0.0,17.2,9.5,116,1,5645802.0,1,5645802,63.69,6600000,0.8554245454545455,263591844,5733,1973,,44179,2000,37.0,0.0972827,0.0971042,0.048399,39.0,8.0,77.0,0.151252,0.092148,5644660,1,5644660,5644660,46.0,46.0,9.0,1,5644660,46.0,46.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5644660,46.0
Paenibacillus,SRR21416051,40X,40X,39.0,log,3,5645630,10.225682929612166,9493.61774285354,0.09493617,74.1,74.1,0.0,16.4,9.5,116,1,5645630.0,1,5645630,63.69,6600000,0.8553984848484848,263591844,5733,1973,,44179,2000,37.0,0.0972827,0.0971042,0.048399,39.0,8.0,77.0,0.151252,0.092148,5644660,1,5644660,5644660,46.0,46.0,9.0,1,5644660,46.0,46.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5644660,46.0
